OGLE-BLG-HB-0187 RG 17 53 39.44 -33 30 17.4 BLG502.18.123283 BLG141.3.101917                 OGLE-BLG-ELL-010210           
OGLE-BLG-HB-0188 RG 17 53 40.15 -29 55 43.9 BLG501.10.32990  BLG101.7.131846 BUL_SC3_513219  OGLE-BLG-ELL-010222           
OGLE-BLG-HB-0189 RG 17 53 40.26 -33 34 13.6 BLG502.09.147893 BLG141.3.52059                  OGLE-BLG-ELL-010224           
OGLE-BLG-HB-0190 RG 17 53 40.55 -33 20 55.1 BLG502.18.141925 BLG141.4.101257 BUL_SC24_461729 OGLE-BLG-ELL-010228           
OGLE-BLG-HB-0191 RG 17 53 41.29 -28 28 29.0 BLG500.19.17667                                  OGLE-BLG-ELL-010238           
OGLE-BLG-HB-0192 RG 17 53 49.06 -33 50 21.5                  BLG141.1.53761                  OGLE-BLG-ELL-010346           
OGLE-BLG-HB-0193 RG 17 53 49.39 -31 26 50.0 BLG534.01.155413 BLG171.1.140859                 OGLE-BLG-ELL-010357           
OGLE-BLG-HB-0194 RG 17 53 50.92 -31 44 37.5 BLG535.26.105864 BLG163.3.150948                 OGLE-BLG-ELL-010379           
OGLE-BLG-HB-0195 RG 17 53 53.47 -30 31  7.0 BLG534.26.116202 BLG180.3.223331                 OGLE-BLG-ELL-010436           
OGLE-BLG-HB-0196 RG 17 53 54.39 -29  1 16.2 BLG500.01.202129 BLG195.4.78688                  OGLE-BLG-ELL-010446           
OGLE-BLG-HB-0197 RG 17 53 56.70 -33  4 14.4 BLG502.26.56206  BLG149.7.81368  BUL_SC25_36237  OGLE-BLG-ELL-010477           
OGLE-BLG-HB-0198 RG 17 53 58.37 -29 20 47.3 BLG501.26.130858 BLG195.2.75127                  OGLE-BLG-ELL-010496           
OGLE-BLG-HB-0199 RG 17 54  0.69 -29 40 10.2 BLG501.18.145556 BLG101.4.9447   BUL_SC3_769343  OGLE-BLG-ELL-010533           
OGLE-BLG-HB-0200 RG 17 54  3.48 -30  5 44.8 BLG501.09.117075 BLG101.1.93678  BUL_SC3_669633  OGLE-BLG-ELL-010578           
OGLE-BLG-HB-0201 RG 17 54  3.66 -29 42 46.8 BLG501.18.137306 BLG101.3.241918 BUL_SC3_756736  OGLE-BLG-ELL-010581           
OGLE-BLG-HB-0202 RG 17 54  5.40 -32  2  8.6 BLG535.18.64804  BLG163.1.139776                 OGLE-BLG-ELL-010604           
OGLE-BLG-HB-0203 RG 17 54  6.78 -31 57 28.9 BLG535.26.35475  BLG163.2.47834                  OGLE-BLG-ELL-010633           
OGLE-BLG-HB-0204 RG 17 54  7.47 -30 27 45.4 BLG534.26.82670  BLG181.5.48259                  OGLE-BLG-ELL-010647           
OGLE-BLG-HB-0205 RG 17 54  7.93 -31 18 11.9 BLG534.09.47955  BLG172.7.106152                 OGLE-BLG-ELL-010657           
OGLE-BLG-HB-0206 RG 17 54  8.00 -29 24 24.5 BLG501.26.68501  BLG195.1.217857 BUL_SC4_168712  OGLE-BLG-ELL-010661           
OGLE-BLG-HB-0207 RG 17 54  8.40 -31 44  4.7 BLG535.26.27138  BLG164.6.110527                 OGLE-BLG-ELL-010666           
OGLE-BLG-HB-0208 RG 17 54  8.61 -33 42 34.6 BLG502.09.15216  BLG141.2.65877                  OGLE-BLG-ELL-010670           
OGLE-BLG-HB-0209 RG 17 54  9.89 -29  7 36.9 BLG500.01.63115  BLG195.3.159077                 OGLE-BLG-ELL-010690           
OGLE-BLG-HB-0210 RG 17 54 13.35 -31 37  7.4 BLG534.01.8339   BLG164.5.56059                  OGLE-BLG-ELL-010744           
OGLE-BLG-HB-0211 RG 17 54 13.81 -32  1 23.9 BLG535.18.31582  BLG164.8.101794                 OGLE-BLG-ELL-010753           
OGLE-BLG-HB-0212 RG 17 54 14.57 -29  2 32.4 BLG500.01.78379  BLG195.4.96519                  OGLE-BLG-ELL-010761           
OGLE-BLG-HB-0213 RG 17 54 16.21 -32 10  7.3 BLG535.18.12350  BLG156.5.133656                 OGLE-BLG-ELL-010785           
OGLE-BLG-HB-0214 RG 17 54 18.67 -33 19 47.7 BLG502.17.144240 BLG141.4.175039 BUL_SC25_162003 OGLE-BLG-ELL-010814           
OGLE-BLG-HB-0215 RG 17 54 19.01 -30 31  4.3 BLG534.26.21790  BLG181.6.153386                 OGLE-BLG-ELL-010818           
OGLE-BLG-HB-0216 RG 17 54 20.01 -29 10 59.9 BLG500.01.4276   BLG195.3.97111                  OGLE-BLG-ELL-010833           
OGLE-BLG-HB-0217 RG 17 54 20.42 -29 52  5.3 BLG501.09.46683  BLG101.2.181915 BUL_SC4_267180  OGLE-BLG-ELL-010838           
OGLE-BLG-HB-0218 RG 17 54 20.55 -31 57 42.6 BLG507.16.128003 BLG164.7.6747                   OGLE-BLG-ECL-172342           
OGLE-BLG-HB-0219 RG 17 54 22.15 -32 20 50.1 BLG535.08.134732 BLG156.6.149018                 OGLE-BLG-ELL-010864           
OGLE-BLG-HB-0220 RG 17 54 24.34 -32 11 46.5 BLG535.17.118829 BLG156.5.140815                 OGLE-BLG-ELL-010886           
OGLE-BLG-HB-0221 RG 17 54 28.93 -29 34 32.8 BLG501.17.221359 BLG101.4.185468 BUL_SC4_332473  OGLE-BLG-ELL-010953           
OGLE-BLG-HB-0222 RG 17 54 31.62 -34 18 56.8 BLG509.16.54165  BLG133.7.94326                  OGLE-BLG-ELL-010998           
OGLE-BLG-HB-0223 RG 17 54 34.36 -30 55  1.9 BLG534.17.123135 BLG181.8.74884                  OGLE-BLG-ELL-011042           
OGLE-BLG-HB-0224 RG 17 54 35.38 -31 20 30.0 BLG534.08.88565  BLG172.7.72044                  OGLE-BLG-ELL-011058           
OGLE-BLG-HB-0225 RG 17 54 39.22 -29 10 27.5 BLG505.25.96761  BLG195.3.115762                 OGLE-BLG-ELL-011122           
OGLE-BLG-HB-0226 RG 17 54 39.38 -28 58 44.8                  BLG195.4.183782                 OGLE-BLG-ELL-011125           
OGLE-BLG-HB-0227 RG 17 54 48.20 -30 34  4.6 BLG506.16.50031  BLG181.6.111997                 OGLE-BLG-ELL-011228           
OGLE-BLG-HB-0228 RG 17 54 49.06 -32 42  5.3 BLG508.25.20094  BLG156.8.38185  BUL_SC25_573466 OGLE-BLG-ELL-011240           
OGLE-BLG-HB-0229 RG 17 54 52.44 -31 26  5.7 BLG507.25.29885  BLG172.8.132131                 OGLE-BLG-ELL-011269           
OGLE-BLG-HB-0230 RG 17 54 53.58 -29 11 58.1 BLG505.25.41707  BLG195.3.62483                  OGLE-BLG-ELL-011276           
OGLE-BLG-HB-0231 RG 17 54 56.68 -31 37 11.2 BLG507.25.3905   BLG164.5.90055                  OGLE-BLG-ELL-011314           
OGLE-BLG-HB-0232 RG 17 54 57.37 -30 22 20.5 BLG506.25.4388   BLG181.5.162967                 OGLE-BLG-ELL-011320           
OGLE-BLG-HB-0233 RG 17 55  0.79 -29 47 38.1 BLG501.17.4942   BLG102.8.60     BUL_SC4_661128  OGLE-BLG-ELL-011365           
OGLE-BLG-HB-0234 RG 17 55  2.12 -32  3 26.3 BLG507.07.157189 BLG164.8.134551                 OGLE-BLG-ELL-011376           
OGLE-BLG-HB-0235 RG 17 55  8.04 -31 13 22.6 BLG507.32.140099 BLG172.6.40780                  OGLE-BLG-ELL-011446           
OGLE-BLG-HB-0236 RG 17 55 10.79 -29  2 51.7 BLG505.24.180923                                 OGLE-BLG-ELL-011474           
OGLE-BLG-HB-0237 RG 17 55 13.94 -33 39 45.1 BLG509.32.83804  BLG142.7.109953                 OGLE-BLG-ELL-011520           
OGLE-BLG-HB-0238 RG 17 55 15.69 -31 10 48.5 BLG507.32.103316 BLG172.6.103241                 OGLE-BLG-ELL-011532           
OGLE-BLG-HB-0239 RG 17 55 18.55 -29 10 38.0 BLG505.24.108897                                 OGLE-BLG-ELL-011570           
OGLE-BLG-HB-0240 RG 17 55 20.18 -29 23 54.1 BLG505.15.131173 BLG102.6.150523 BUL_SC39_183966 OGLE-BLG-ELL-011592           
OGLE-BLG-HB-0241 RG 17 55 24.21 -32 38 43.2 BLG508.24.63155  BLG156.1.122619                 OGLE-BLG-ELL-011663           
OGLE-BLG-HB-0242 RG 17 55 29.99 -30 22 14.3 BLG506.24.49513  BLG103.8.65888                  OGLE-BLG-ELL-011738           
OGLE-BLG-HB-0243 RG 17 55 30.25 -35 38 19.7 BLG510.15.2811   BLG119.1.49384                  OGLE-BLG-ELL-011742           
OGLE-BLG-HB-0244 RG 17 55 36.13 -30 22 16.1 BLG506.24.8637   BLG103.8.65911                  OGLE-BLG-ELL-011821           
OGLE-BLG-HB-0245 RG 17 55 38.06 -29 14 40.4 BLG505.15.46310  BLG102.5.148661                 OGLE-BLG-ECL-187329           
OGLE-BLG-HB-0246 RG 17 55 40.29 -30 56 21.5 BLG506.07.17037  BLG181.1.6966                   OGLE-BLG-ELL-011871           
OGLE-BLG-HB-0247 RG 17 55 43.21 -29 20 53.8 BLG505.15.26111  BLG102.5.32929  BUL_SC39_587095 OGLE-BLG-ELL-011901           
OGLE-BLG-HB-0248 RG 17 55 43.31 -28 46 28.3 BLG505.32.16454                                  OGLE-BLG-ECL-188339           
OGLE-BLG-HB-0249 RG 17 55 45.31 -33 16 31.9 BLG508.06.133870 BLG149.1.48637                  OGLE-BLG-ELL-011938           
OGLE-BLG-HB-0250 RG 17 55 45.61 -31 12 20.5 BLG507.31.154451 BLG172.3.66310                  OGLE-BLG-ELL-011944           
OGLE-BLG-HB-0251 RG 17 55 46.88 -34 13 21.2 BLG509.14.144359 BLG133.2.192272                 OGLE-BLG-ELL-011956           
OGLE-BLG-HB-0252 RG 17 55 50.32 -30 56 35.5 BLG506.06.170301 BLG181.1.14189                  OGLE-BLG-ELL-011999           
OGLE-BLG-HB-0253 RG 17 55 55.41 -29  6 40.9 BLG505.23.152378                                 OGLE-BLG-ELL-012065           
OGLE-BLG-HB-0254 RG 17 55 55.71 -31  7 11.8 BLG507.31.121965 BLG172.3.196125                 OGLE-BLG-ELL-012074           
OGLE-BLG-HB-0255 RG 17 55 57.08 -29 14  4.1 BLG505.14.214284 BLG102.5.223313                 OGLE-BLG-ELL-012091           
OGLE-BLG-HB-0256 RG 17 55 57.32 -28 53 37.4 BLG505.31.152486 BLG205.7.209153                 OGLE-BLG-ELL-012094           
OGLE-BLG-HB-0257 RG 17 55 59.92 -30 34 23.9 BLG506.14.106816 BLG181.3.134230                 OGLE-BLG-ELL-012125           
OGLE-BLG-HB-0258 RG 17 56  1.65 -33 24 26.9 BLG508.06.84165  BLG142.5.85007                  OGLE-BLG-ELL-012149           
OGLE-BLG-HB-0259 RG 17 56  8.04 -29 40 11.0 BLG505.06.143261 BLG102.8.245523 BUL_SC39_708069 OGLE-BLG-ELL-012247           
OGLE-BLG-HB-0260 RG 17 56  8.90 -29  4  9.9 BLG505.23.60446  BLG205.8.138904                 OGLE-BLG-ELL-012266           
OGLE-BLG-HB-0261 RG 17 56  9.69 -29 50 39.2 BLG506.31.87409  BLG103.5.176035 BUL_SC39_674686 OGLE-BLG-ELL-012270           
OGLE-BLG-HB-0262 RG 17 56  9.77 -30  2 47.3 BLG506.31.55183  BLG103.6.110513 BUL_SC39_633087 OGLE-BLG-ELL-012272           
OGLE-BLG-HB-0263 RG 17 56 12.68 -35 43  4.3 BLG510.06.27042  BLG115.4.110400                 OGLE-BLG-ELL-012312           
OGLE-BLG-HB-0264 RG 17 56 17.29 -32 13 10.8 BLG507.06.9448   BLG156.4.106356                 OGLE-BLG-ELL-012388           
OGLE-BLG-HB-0265 RG 17 56 17.84 -29 24  7.9 BLG505.14.71100  BLG102.6.192216                 OGLE-BLG-ELL-012399           
OGLE-BLG-HB-0266 RG 17 56 19.78 -30 40 11.0 BLG506.14.10404  BLG181.2.225699 BUL_SC22_132263 OGLE-BLG-ELL-012429           
OGLE-BLG-HB-0267 RG 17 56 20.95 -33  8 29.6 BLG508.14.7763   BLG149.2.29271                  OGLE-BLG-ELL-012451           
OGLE-BLG-HB-0268 RG 17 56 25.54 -28 42 26.9 BLG505.31.22319  BLG205.5.18782                  OGLE-BLG-ELL-012505           
OGLE-BLG-HB-0269 RG 17 56 29.12 -30 37 41.1 BLG506.13.135184 BLG181.3.41375  BUL_SC22_132239 OGLE-BLG-ELL-012547           
OGLE-BLG-HB-0270 RG 17 56 40.16 -28 28  7.8 BLG504.05.133317 BLG214.8.192390                 OGLE-BLG-ELL-012708           
OGLE-BLG-HB-0271 RG 17 56 41.70 -28  8 15.0 BLG504.13.140071 BLG214.6.198614                 OGLE-BLG-ELL-012730           
OGLE-BLG-HB-0272 RG 17 56 43.52 -32  7 20.0 BLG507.05.111432 BLG164.1.45955                  OGLE-BLG-ELL-012752           
OGLE-BLG-HB-0273 RG 17 56 46.67 -31  3 39.1 BLG506.05.99186  BLG172.4.54259  BUL_SC22_231733 OGLE-BLG-ELL-012794           
OGLE-BLG-HB-0274 RG 17 56 47.63 -29 50 40.2 BLG506.30.141095 BLG103.4.134274                 OGLE-BLG-ELL-012813           
OGLE-BLG-HB-0275 RG 17 56 49.08 -30 44 25.8 BLG506.13.36230  BLG182.7.63023  BUL_SC22_473046 OGLE-BLG-ELL-012839           
OGLE-BLG-HB-0276 RG 17 57  0.23 -30 14 45.4 BLG506.22.23999  BLG103.2.22737                  OGLE-BLG-ELL-012977           
OGLE-BLG-HB-0277 RG 17 57  0.56 -29 43 30.6 BLG505.05.73873  BLG102.1.143397                 OGLE-BLG-ELL-012987           
OGLE-BLG-HB-0278 RG 17 57  3.38 -30 23 53.1 BLG506.22.3215   BLG182.5.89669  BUL_SC22_530508 OGLE-BLG-ELL-013018           
OGLE-BLG-HB-0279 RG 17 57  4.54 -28 14  4.1 BLG504.13.5149   BLG214.6.100832                 OGLE-BLG-ELL-013045           
OGLE-BLG-HB-0280 RG 17 57  5.90 -32 17  8.0 BLG507.05.46     BLG157.6.178950                 OGLE-BLG-ELL-013067           
OGLE-BLG-HB-0281 RG 17 57  7.13 -28 58  8.7 BLG505.22.37552  BLG205.7.116963                 OGLE-BLG-ELL-013081           
OGLE-BLG-HB-0282 RG 17 57  9.03 -28 15 17.3 BLG504.13.5021   BLG214.6.37865                  OGLE-BLG-ELL-013097           
OGLE-BLG-HB-0283 RG 17 57 11.64 -33 27 23.0 BLG508.04.112042 BLG142.4.29309                  OGLE-BLG-ELL-013128           
OGLE-BLG-HB-0284 RG 17 57 13.04 -33 20 43.5 BLG508.04.125476 BLG142.4.179852                 OGLE-BLG-ELL-013141           
OGLE-BLG-HB-0285 RG 17 57 15.40 -28 18 18.8                  BLG214.7.223633                 OGLE-BLG-ELL-013171           
OGLE-BLG-HB-0286 RG 17 57 16.49 -30 38  0.2 BLG506.12.131835 BLG182.6.18446  BUL_SC22_662670 OGLE-BLG-ELL-013185           
OGLE-BLG-HB-0287 RG 17 57 16.94 -32 21  0.5 BLG508.29.141658 BLG157.6.134299                 OGLE-BLG-ELL-013190           
OGLE-BLG-HB-0288 RG 17 57 17.41 -31  1 22.0 BLG506.04.149132 BLG173.5.79457  BUL_SC22_594062 OGLE-BLG-ELL-013200           
OGLE-BLG-HB-0289 RG 17 57 18.03 -28 22 15.8 BLG504.04.221734 BLG214.7.104951                 OGLE-BLG-ELL-013207           
OGLE-BLG-HB-0290 RG 17 57 19.01 -31 29 16.7 BLG507.21.156282 BLG173.8.67098                  OGLE-BLG-ELL-013218           
OGLE-BLG-HB-0291 RG 17 57 21.79 -30 40 23.0 BLG506.12.86452  BLG182.7.189441                 OGLE-BLG-ELL-013252           
OGLE-BLG-HB-0292 RG 17 57 24.58 -28 14 32.2 BLG504.12.117407 BLG214.6.108730                 OGLE-BLG-ELL-013285           
OGLE-BLG-HB-0293 RG 17 57 34.39 -28 37 20.3 BLG505.29.105762 BLG205.4.163398                 OGLE-BLG-ELL-013394           
OGLE-BLG-HB-0294 RG 17 57 35.28 -28 13 31.7 BLG504.12.65699  BLG214.3.60820                  OGLE-BLG-ELL-013406           
OGLE-BLG-HB-0295 RG 17 57 37.68 -30 10 24.8 BLG506.21.78490  BLG103.2.171661                 OGLE-BLG-ELL-013440           
OGLE-BLG-HB-0296 RG 17 57 39.15 -28 13 54.3 BLG504.12.57262  BLG214.3.60839                  OGLE-BLG-ECL-211234           
OGLE-BLG-HB-0297 RG 17 57 39.70 -28 22 23.9 BLG504.04.98144  BLG214.2.64349                  OGLE-BLG-ECL-211347           
OGLE-BLG-HB-0298 RG 17 57 39.96 -31  0 41.1 BLG506.04.48206  BLG173.5.151127 BUL_SC23_326997 OGLE-BLG-ECL-211395           
OGLE-BLG-HB-0299 RG 17 57 49.33 -28  2 41.7 BLG504.12.40555  BLG214.4.114802                 OGLE-BLG-ELL-013603           
OGLE-BLG-HB-0300 RG 17 57 56.66 -29 29 29.9 BLG505.11.183774                 BUL_SC34_16163  OGLE-BLG-ELL-013674           
OGLE-BLG-HB-0301 RG 17 58  1.16 -31  0 15.3 BLG506.03.133613 BLG173.5.164158 BUL_SC23_502167 OGLE-BLG-ELL-013744           
OGLE-BLG-HB-0302 RG 17 58  1.94 -30 55  3.0 BLG506.03.144290 BLG182.1.40906  BUL_SC23_840290 OGLE-BLG-ELL-013758           
OGLE-BLG-HB-0303 RG 17 58  3.91 -28 18 33.6                  BLG214.2.215044                 OGLE-BLG-ELL-013799           
OGLE-BLG-HB-0304 RG 17 58  4.08 -29 24 20.7 BLG505.11.200298 BLG104.6.74196  BUL_SC34_299257 OGLE-BLG-ELL-013802           
OGLE-BLG-HB-0305 RG 17 58  5.30 -29 20 44.4 BLG505.11.208668 BLG104.6.194156 BUL_SC34_313589 OGLE-BLG-ELL-013812           
OGLE-BLG-HB-0306 RG 17 58  5.51 -31 46 30.7 BLG507.11.99079  BLG165.6.105063                 OGLE-BLG-ELL-013814           
OGLE-BLG-HB-0307 RG 17 58  7.73 -32 26 27.9 BLG508.28.89736  BLG157.2.172402                 OGLE-BLG-ELL-013846           
OGLE-BLG-HB-0308 RG 17 58 10.09 -28 22 14.1 BLG504.03.147870 BLG214.2.88891                  OGLE-BLG-ELL-013888           
OGLE-BLG-HB-0309 RG 17 58 12.26 -30 57 45.7 BLG506.03.96670  BLG173.4.144093 BUL_SC23_683392 OGLE-BLG-ELL-013909           
OGLE-BLG-HB-0310 RG 17 58 12.50 -29 24  2.9 BLG505.11.139741 BLG104.6.81946  BUL_SC34_299309 OGLE-BLG-ELL-013917           
OGLE-BLG-HB-0311 RG 17 58 19.97 -30 54 51.8 BLG506.03.58802  BLG182.1.46508  BUL_SC23_693677 OGLE-BLG-ELL-014036           
OGLE-BLG-HB-0312 RG 17 58 20.64 -31 55 45.7 BLG507.11.39138  BLG165.2.57209                  OGLE-BLG-ELL-014043           
OGLE-BLG-HB-0313 RG 17 58 20.86 -33 19 17.7 BLG508.03.51520  BLG150.1.5048                   OGLE-BLG-ELL-014046           
OGLE-BLG-HB-0314 RG 17 58 21.07 -31  0 31.9 BLG506.03.46766  BLG173.4.102428 BUL_SC23_672282 OGLE-BLG-ELL-014055           
OGLE-BLG-HB-0315 RG 17 58 28.38 -30 45 26.9                  BLG182.2.61614                  OGLE-BLG-ELL-014157           
OGLE-BLG-HB-0316 RG 17 58 32.76 -28 46 46.1 BLG505.28.20837  BLG205.3.228697 BUL_SC34_680954 OGLE-BLG-ELL-014220           
OGLE-BLG-HB-0317 RG 17 58 39.97 -29 27 29.4 BLG505.10.178260 BLG104.6.36725  BUL_SC34_751494 OGLE-BLG-ELL-014306           
OGLE-BLG-HB-0318 RG 17 58 46.37 -28 57 41.0 BLG505.19.232526 BLG206.7.78530  BUL_SC34_872812 OGLE-BLG-ELL-014391           
OGLE-BLG-HB-0319 RG 17 58 46.95 -29 25  7.5 BLG505.10.186316 BLG104.6.105241 BUL_SC34_765422 OGLE-BLG-ELL-014394           
OGLE-BLG-HB-0320 RG 17 58 47.88 -32 31 58.6 BLG508.27.112453 BLG157.2.86479                  OGLE-BLG-ELL-014407           
OGLE-BLG-HB-0321 RG 17 58 48.62 -28 58 40.0 BLG505.19.168779 BLG206.7.78540  BUL_SC20_81841  OGLE-BLG-ELL-014414           
OGLE-BLG-HB-0322 RG 17 58 49.86 -31 12 38.8 BLG507.27.104691 BLG173.3.21304                  OGLE-BLG-ELL-014435           
OGLE-BLG-HB-0323 RG 17 58 51.28 -29 29 25.0 BLG505.10.116490 BLG104.7.228534                 OGLE-BLG-ELL-014455           
OGLE-BLG-HB-0324 RG 17 58 52.21 -27 45  8.9 BLG504.19.148750 BLG223.7.133634                 OGLE-BLG-ELL-014471           
OGLE-BLG-HB-0325 RG 17 58 52.42 -30 23 38.6 BLG506.19.89466  BLG182.4.120082                 OGLE-BLG-ELL-014473           
OGLE-BLG-HB-0326 RG 17 58 54.26 -31 17 12.8 BLG507.27.93050  BLG173.2.122515                 OGLE-BLG-ELL-014502           
OGLE-BLG-HB-0327 RG 17 58 55.11 -29  2 26.7 BLG505.19.151792 BLG206.8.224561 BUL_SC20_68847  OGLE-BLG-ECL-225795           
OGLE-BLG-HB-0328 RG 17 58 56.87 -27 47 48.6 BLG504.19.140757 BLG223.7.78422                  OGLE-BLG-ELL-014540           
OGLE-BLG-HB-0329 RG 17 59  3.29 -27 21 23.4 BLG645.02.41924  BLG232.8.64429                  OGLE-BLG-ELL-014628           
OGLE-BLG-HB-0330 RG 17 59  5.56 -29 16 35.8 BLG505.10.96365  BLG104.4.64058  BUL_SC20_220328 OGLE-BLG-ELL-014664           
OGLE-BLG-HB-0331 RG 17 59  8.43 -29 39  4.6 BLG505.02.87256  BLG104.1.176473                 OGLE-BLG-ELL-014706           
OGLE-BLG-HB-0332 RG 17 59 14.14 -28 27 15.4 BLG504.02.24560  BLG215.8.205265 BUL_SC20_394720 OGLE-BLG-ELL-014817           
OGLE-BLG-HB-0333 RG 17 59 16.25 -30 21 21.2 BLG506.19.9538   BLG188.1.5161                   OGLE-BLG-ELL-014845           
OGLE-BLG-HB-0334 RG 17 59 26.24 -32 20 26.2 BLG508.26.119127 BLG158.6.106201                 OGLE-BLG-ELL-014976           
OGLE-BLG-HB-0335 RG 17 59 28.61 -28 27 44.8 BLG504.01.179806 BLG215.8.212957 BUL_SC20_584014 OGLE-BLG-ELL-015014           
OGLE-BLG-HB-0336 RG 17 59 30.75 -28 12 27.1 BLG504.09.119744 BLG215.6.145267                 OGLE-BLG-ELL-015048           
OGLE-BLG-HB-0337 RG 17 59 30.85 -28 18 43.3                  BLG215.7.219312                 OGLE-BLG-ELL-015050           
OGLE-BLG-HB-0338 RG 17 59 33.40 -29 43 13.2 BLG505.01.117354 BLG104.1.81234                  OGLE-BLG-ELL-015084           
OGLE-BLG-HB-0339 RG 17 59 33.61 -29 11 43.6 BLG505.18.112979 BLG104.4.221913 BUL_SC20_431973 OGLE-BLG-ELL-015087           
OGLE-BLG-HB-0340 RG 17 59 36.47 -29 35 44.4 BLG505.01.140210 BLG104.2.23111                  OGLE-BLG-ELL-015146           
OGLE-BLG-HB-0341 RG 17 59 37.40 -27  8 37.0 BLG645.01.64809  BLG232.7.182602                 OGLE-BLG-ELL-015156           
OGLE-BLG-HB-0342 RG 17 59 39.25 -32 43 21.0 BLG508.18.90763  BLG158.8.17537                  OGLE-BLG-ELL-015184           
OGLE-BLG-HB-0343 RG 17 59 45.05 -28 41 37.6 BLG505.26.83766  BLG206.5.56668  BUL_SC20_729126 OGLE-BLG-ELL-015244           
OGLE-BLG-HB-0344 RG 17 59 51.45 -27 51 11.9 BLG504.18.18296  BLG223.1.177310                 OGLE-BLG-ELL-015333           
OGLE-BLG-HB-0345 RG 17 59 55.64 -27 27 41.3 BLG504.26.27250  BLG223.4.133707                 OGLE-BLG-ELL-015389           
OGLE-BLG-HB-0346 RG 18  0  1.38 -31 47  3.0 BLG507.09.24397  BLG166.6.80148                  OGLE-BLG-ELL-015462           
OGLE-BLG-HB-0347 RG 18  0  1.53 -28 32 55.9 BLG512.25.163151 BLG215.8.110138 BUL_SC21_192110 OGLE-BLG-ELL-015466           
OGLE-BLG-HB-0348 RG 18  0  4.09 -27 23  4.9 BLG511.16.130671 BLG232.1.40                     OGLE-BLG-ELL-015503           
OGLE-BLG-HB-0349 RG 18  0  6.74 -27  7 42.4 BLG511.25.113492 BLG232.2.173114                 OGLE-BLG-ELL-015539           
OGLE-BLG-HB-0350 RG 18  0  7.59 -27 29 58.0 BLG511.16.112333 BLG223.4.85923                  OGLE-BLG-ELL-015551           
OGLE-BLG-HB-0351 RG 18  0  8.52 -28 56 35.0 BLG505.17.219418 BLG206.2.150218 BUL_SC21_323716 OGLE-BLG-ELL-015561           
OGLE-BLG-HB-0352 RG 18  0  9.27 -28 25  6.3 BLG512.25.132658 BLG215.7.58239  BUL_SC21_451274 OGLE-BLG-ELL-015572           
OGLE-BLG-HB-0353 RG 18  0 13.05 -30 43 18.9 BLG506.08.85870  BLG183.7.131411                 OGLE-BLG-ELL-015617           
OGLE-BLG-HB-0354 RG 18  0 18.06 -30  2 39.9 BLG513.16.43504  BLG188.3.53709                  OGLE-BLG-ELL-015691           
OGLE-BLG-HB-0355 RG 18  0 28.97 -29 40 30.9 BLG513.25.16882  BLG105.8.135318                 OGLE-BLG-ECL-243518           
OGLE-BLG-HB-0356 RG 18  0 28.97 -30 15 30.8 BLG506.17.73563  BLG189.8.117712                 OGLE-BLG-ELL-015830           
OGLE-BLG-HB-0357 RG 18  0 29.12 -30 44  1.1 BLG506.08.38434  BLG183.7.86980                  OGLE-BLG-ELL-015832           
OGLE-BLG-HB-0358 MS 18  0 32.68 -29 53 52.9 BLG513.16.27091  BLG189.5.7427                   OGLE-BLG-ELL-015881           
OGLE-BLG-HB-0359 RG 18  0 33.08 -27 48 37.6 BLG504.17.22681  BLG223.2.50567                  OGLE-BLG-ELL-015890           
OGLE-BLG-HB-0360 RG 18  0 37.09 -30 48  7.4 BLG514.25.28069  BLG183.7.43315                  OGLE-BLG-ELL-015928           
OGLE-BLG-HB-0361 RG 18  0 39.20 -28 18 30.5                  BLG215.2.216178                 OGLE-BLG-ELL-015953           
OGLE-BLG-HB-0362 RG 18  0 39.34 -27 45 28.9 BLG511.07.180809 BLG223.2.167014                 OGLE-BLG-ELL-015956           
OGLE-BLG-HB-0363 RG 18  0 44.72 -29 23 18.0 BLG513.32.106233 BLG105.6.140010                 OGLE-BLG-ELL-016022           
OGLE-BLG-HB-0364 RG 18  0 45.59 -27 23 46.3 BLG511.15.136116 BLG232.1.27674                  OGLE-BLG-ELL-016034           
OGLE-BLG-HB-0365 RG 18  0 51.05 -29 59 53.7 BLG513.15.89449  BLG189.6.84363                  OGLE-BLG-ELL-016096           
OGLE-BLG-HB-0366 RG 18  0 55.06 -29  7 27.0 BLG512.07.119087 BLG206.1.100843 BUL_SC30_33910  OGLE-BLG-ELL-016142           
OGLE-BLG-HB-0367 RG 18  0 55.91 -29 21  1.1 BLG513.32.79686  BLG105.6.207893                 OGLE-BLG-ELL-016150           
OGLE-BLG-HB-0368 RG 18  0 57.00 -30 56 45.7 BLG514.24.90556  BLG183.1.6229                   OGLE-BLG-ELL-016165           
OGLE-BLG-HB-0369 RG 18  1  0.70 -32 12 54.7 BLG515.24.80352  BLG158.4.66391                  OGLE-BLG-ELL-016201           
OGLE-BLG-HB-0370 RG 18  1  0.72 -27 19 18.4 BLG511.24.41279  BLG232.1.155520                 OGLE-BLG-ELL-016202           
OGLE-BLG-HB-0371 RG 18  1  1.88 -31 35  2.4 BLG514.07.52076                                  OGLE-BLG-ELL-016216           
OGLE-BLG-HB-0372 RG 18  1  6.66 -30  2 47.6 BLG513.15.45089  BLG189.6.30396  BUL_SC38_71244  OGLE-BLG-ELL-016291           
